"","Course_id","name","department","units","meeting","instructor","rating"
"5044","402","Physical Diagnosis","PAST","4","TBA ","Marilyn Lotas",NA
"5045","405","Medical Microbiology &amp; Infectious Disease","PAST","2","TBA ","Maryjo Prince-Paul",NA
"5046","420","Pharmacology I","PAST","2","TBA ","Celeste Alfes",NA
"5047","430","Principles of Internal Medicine","PAST","7","TBA ","Marguerite DiMarco",NA
"5048","440","Pre-Clinical Clerkships I","PAST","1","TBA ","Jane Marek","4.2"
"5049","477","Human Physiology","PAST","4","TBA ","Mark Caldwell",NA
"5050","500","Clinical Residency: Emergency Medicine Rotation","PAST","3","TBA ","Valerie A Boebel Toly",NA
"5051","500","Clinical Residency: Emergency Medicine Rotation","PAST","3","TBA ","Allison Webel",NA
"5052","500","Clinical Residency: Emergency Medicine Rotation","PAST","3","TBA ","Susan Mazanec",NA
"5053","500","Clinical Residency: Emergency Medicine Rotation","PAST","3","TBA ","Sonya Moore",NA
"5054","500","Clinical Residency: Emergency Medicine Rotation","PAST","3","TBA ","Mary Kerr",NA
"5055","501","Clinical Residency: Family Medicine","PAST","3","TBA ","Mary Terhaar",NA
"5056","501","Clinical Residency: Family Medicine","PAST","3","TBA ","Diana Morris",NA
"5057","501","Clinical Residency: Family Medicine","PAST","3","TBA ","Joyce Fitzpatrick",NA
"5058","501","Clinical Residency: Family Medicine","PAST","3","TBA ","Cheryl Killion",NA
"5059","501","Clinical Residency: Family Medicine","PAST","3","TBA ","Evanne Juratovac",NA
"5060","502","Clinical Residency: Geriatrics","PAST","3","TBA ","Evelyn Duffy",NA
"5061","502","Clinical Residency: Geriatrics","PAST","3","TBA ","Donna Dowling",NA
"5062","502","Clinical Residency: Geriatrics","PAST","3","TBA ","Andrew Reimer",NA
"5063","502","Clinical Residency: Geriatrics","PAST","3","TBA ","Elizabeth Damato",NA
"5064","502","Clinical Residency: Geriatrics","PAST","3","TBA ","Elizabeth Click",NA
"5065","503","Clinical Residency: Internal Medicine Rotation","PAST","3","TBA ","Mary Dolansky",NA
"5066","503","Clinical Residency: Internal Medicine Rotation","PAST","3","TBA ","Ronald Hickman",NA
"5067","503","Clinical Residency: Internal Medicine Rotation","PAST","3","TBA ","Chris Winkelman",NA
"5068","503","Clinical Residency: Internal Medicine Rotation","PAST","3","TBA ","Carol Savrin",NA
"5069","503","Clinical Residency: Internal Medicine Rotation","PAST","3","TBA ","Deborah Lindell",NA
"5070","504","Clinical Residency: Obstetrics &amp; Gynecology","PAST","3","TBA ","M Suresky",NA
"5071","504","Clinical Residency: Obstetrics &amp; Gynecology","PAST","3","TBA ","Mary Quinn Griffin",NA
"5072","504","Clinical Residency: Obstetrics &amp; Gynecology","PAST","3","TBA ","Faye Gary",NA
"5073","504","Clinical Residency: Obstetrics &amp; Gynecology","PAST","3","TBA ","Susan Ludington","1.6"
"5074","504","Clinical Residency: Obstetrics &amp; Gynecology","PAST","3","TBA ","Barbara Daly",NA
"5075","505","Clinical Residency: Pediatrics","PAST","3","TBA ","Celeste Alfes",NA
"5076","505","Clinical Residency: Pediatrics","PAST","3","TBA ","Marilyn Lotas",NA
"5077","505","Clinical Residency: Pediatrics","PAST","3","TBA ","Carol Kelley",NA
"5078","505","Clinical Residency: Pediatrics","PAST","3","TBA ","Maryjo Prince-Paul",NA
"5079","505","Clinical Residency: Pediatrics","PAST","3","TBA ","Gretchen Mettler",NA
"5080","506","Clinical Residency: Behavioral and Mental Health","PAST","3","TBA ","Amelia Bieda",NA
"5081","506","Clinical Residency: Behavioral and Mental Health","PAST","3","TBA ","Valerie A Boebel Toly",NA
"5082","506","Clinical Residency: Behavioral and Mental Health","PAST","3","TBA ","Carol Musil",NA
"5083","506","Clinical Residency: Behavioral and Mental Health","PAST","3","TBA ","Irena Kenneley",NA
"5084","506","Clinical Residency: Behavioral and Mental Health","PAST","3","TBA ","Marguerite DiMarco",NA
"5085","507","Clinical Residency: Surgery","PAST","3","TBA ","Jane Marek","4.2"
"5086","507","Clinical Residency: Surgery","PAST","3","TBA ","Susan Mazanec",NA
"5087","507","Clinical Residency: Surgery","PAST","3","TBA ","Susan Mazanec",NA
"5088","507","Clinical Residency: Surgery","PAST","3","TBA ","Sonya Moore",NA
"5089","507","Clinical Residency: Surgery","PAST","3","TBA ","Mark Caldwell",NA
"5090","508","Clinical Residency: Primary Care Elective","PAST","3","TBA ","Patricia Higgins",NA
"5091","508","Clinical Residency: Primary Care Elective","PAST","3","TBA ","Susan Painter",NA
"5092","508","Clinical Residency: Primary Care Elective","PAST","3","TBA ","Marilyn Lotas",NA
"5093","508","Clinical Residency: Primary Care Elective","PAST","3","TBA ","Mary Terhaar",NA
"5094","508","Clinical Residency: Primary Care Elective","PAST","3","TuW 9:00 AM - 5:00 PM","Katharine Chapman,Marguerite DiMarco",NA
"5095","509","Clinical Residency: Inpatient Medicine Elective","PAST","3","TuW 9:00 AM - 5:00 PM","Katharine Chapman,Marguerite DiMarco",NA
"5096","509","Clinical Residency: Inpatient Medicine Elective","PAST","3","TuW 9:00 AM - 5:00 PM","Katharine Chapman,Marguerite DiMarco",NA
"5097","509","Clinical Residency: Inpatient Medicine Elective","PAST","3","Sa 9:00 AM - 1:00 PM","Katharine Chapman,Marguerite DiMarco",NA
"5098","509","Clinical Residency: Inpatient Medicine Elective","PAST","3","WTh 9:00 AM - 5:00 PM","Marguerite DiMarco,Valerie A Boebel Toly",NA
"5099","509","Clinical Residency: Inpatient Medicine Elective","PAST","3","FSa 9:00 AM - 5:00 PM","Marguerite DiMarco,Valerie A Boebel Toly",NA
"5100","510","Clinical Residency: Elective","PAST","3","WTh 9:00 AM - 5:00 PM","Marguerite DiMarco,Valerie A Boebel Toly",NA
"5101","510","Clinical Residency: Elective","PAST","3","MSu 9:00 AM - 5:00 PM","Marguerite DiMarco,Valerie A Boebel Toly",NA
"5102","510","Clinical Residency: Elective","PAST","3","Sa 9:00 AM - 12:00 PM","Carli Carnish",NA
"5103","510","Clinical Residency: Elective","PAST","3","TBA ","Carli Carnish",NA
"5104","510","Clinical Residency: Elective","PAST","3","Tu 9:00 AM - 12:00 PM","Amelia Bieda,Helene Lannon",NA
"5105","511","Clinical Residency: Elective","PAST","3","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
"5106","511","Clinical Residency: Elective","PAST","3","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
"5107","511","Clinical Residency: Elective","PAST","3","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
"5108","511","Clinical Residency: Elective","PAST","3","Tu 12:00 PM - 2:00 PM","Elizabeth Damato",NA
"5109","511","Clinical Residency: Elective","PAST","3","TBA ","Elizabeth Damato",NA
"5110","600","Capstone Quality Improvement Project &amp; Comprehensive Examination","PAST","3","ThF 9:00 AM - 5:00 PM","Evelyn Duffy",NA
"5111","390","Undergraduate Research in Cancer Biology, Immunology, or Pathology","PATH","3","MTu 9:00 AM - 5:00 PM","Evelyn Duffy",NA
"5112","390","Undergraduate Research in Cancer Biology, Immunology, or Pathology","PATH","3","ThF 9:00 AM - 5:00 PM","Evelyn Duffy",NA
"5113","410","Aging and the Nervous System","PATH","1","Th 8:00 AM - 12:00 PM","David Kaniecki,Deborah Dillon",NA
"5114","422","Current Topics in Cancer","PATH","3","Th 1:00 PM - 5:00 PM","David Kaniecki",NA
"5115","430","Oxidative Stress and Disease Pathogenesis","PATH","1","ThF 9:00 AM - 5:00 PM","Carol Savrin,Melissa Seidowski",NA
"5116","465","Advanced Immunobiology","PATH","4","ThF 9:00 AM - 5:00 PM","Carol Savrin",NA
"5117","466","Proposal Writing for Immunologists","PATH","1","Th 9:00 AM - 5:00 PM","Carol Savrin",NA
"5118","475","Cell and Molecular Foundations of Pathology","PATH","3","F 9:00 AM - 5:00 PM","Carol Savrin",NA
"5119","481","Immunology of Infectious Diseases","PATH","3","Tu 9:00 AM - 1:00 PM","Carol Savrin",NA
"5120","488","Yeast Genetics and Cell Biology","PATH","3","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5121","511","Experimental Pathology Seminar I","PATH","1","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5122","513","Immunology Journal Club","PATH","1","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5123","525","Neurodegenerative Diseases of the Brain and the Eye: Molecular Basis of the Brain-Eye Connection","PATH","3","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5124","526","Introduction to Scientific Grant Writing","PATH","1","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5125","601","Special Problems","PATH","18","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5126","601","Special Problems","PATH","18","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5127","601","Special Problems","PATH","18","Th 8:00 AM - 1:00 PM","Chris Winkelman",NA
"5128","601","Special Problems","PATH","18","TBA ","Chris Winkelman",NA
"5129","601","Special Problems","PATH","18","M 9:00 AM - 5:00 PM","Kahla Gagne,Marguerite DiMarco,Shanna Botos",NA
"5130","601","Special Problems","PATH","18","FSaSu 9:00 AM - 5:00 PM","Marguerite DiMarco",NA
"5131","601","Special Problems","PATH","18","M 9:00 AM - 5:00 PM","Marguerite DiMarco",NA
"5132","601","Special Problems","PATH","18","FSaSu 9:00 AM - 5:00 PM","Marguerite DiMarco",NA
"5133","601","Special Problems","PATH","18","Su 9:00 AM - 5:00 PM","Marguerite DiMarco",NA
"5134","601","Special Problems","PATH","18","TBA ","Kahla Gagne,Shanna Botos",NA
"5135","601","Special Problems","PATH","18","M 3:20 PM - 5:50 PM","Janna Kinney",NA
"5136","601","Special Problems","PATH","18","W 3:20 PM - 5:50 PM","Elizabeth Zimmermann",NA
"5137","601","Special Problems","PATH","18","Tu 7:00 AM - 11:00 AM","Elizabeth Zimmermann",NA
"5138","601","Special Problems","PATH","18","Tu 11:30 AM - 3:30 PM","Elizabeth Zimmermann",NA
"5139","601","Special Problems","PATH","18","Th 7:00 AM - 11:00 AM","Elizabeth Zimmermann",NA
"5140","601","Special Problems","PATH","18","Th 11:30 AM - 3:30 PM","Elizabeth Zimmermann",NA
"5141","601","Special Problems","PATH","18","Tu 8:00 AM - 9:30 AM","Celeste Alfes",NA
"5142","601","Special Problems","PATH","18","Tu 9:30 AM - 11:00 AM","Celeste Alfes",NA
"5143","601","Special Problems","PATH","18","Tu 1:00 PM - 2:30 PM","Celeste Alfes",NA
"5144","601","Special Problems","PATH","18","Tu 2:30 PM - 4:00 PM","Celeste Alfes",NA
"5145","601","Special Problems","PATH","18","Th 8:00 AM - 9:30 AM","Celeste Alfes",NA
"5146","601","Special Problems","PATH","18","Th 9:30 AM - 11:00 AM","Celeste Alfes",NA
"5147","601","Special Problems","PATH","18","Th 1:00 PM - 2:30 PM","Celeste Alfes",NA
"5148","601","Special Problems","PATH","18","Th 2:30 PM - 4:00 PM","Celeste Alfes",NA
"5149","601","Special Problems","PATH","18","F 8:30 AM - 11:30 AM","Shannon Wong",NA
"5150","601","Special Problems","PATH","18","M 10:30 AM - 11:45 AM","Kelly McConnell",NA
"5151","601","Special Problems","PATH","18","W 10:30 AM - 11:45 AM","Deborah Dillon",NA
"5152","601","Special Problems","PATH","18","M 8:00 AM - 10:20 AM","Colleen Nikstenas,Jane Marek",NA
"5153","601","Special Problems","PATH","18","W 8:00 AM - 10:20 AM","Colleen Nikstenas,Jane Marek",NA
"5154","601","Special Problems","PATH","18","Tu 7:00 AM - 3:00 PM","Jane Marek","4.2"
"5155","601","Special Problems","PATH","18","Tu 2:00 PM - 10:00 PM","Jane Marek","4.2"
"5156","601","Special Problems","PATH","18","Th 7:00 AM - 3:00 PM","Jane Marek","4.2"
"5157","601","Special Problems","PATH","18","Th 2:00 PM - 10:00 PM","Jane Marek","4.2"
"5158","601","Special Problems","PATH","18","M 2:30 PM - 4:00 PM","Celeste Alfes,Jane Marek",NA
"5159","601","Special Problems","PATH","18","M 4:00 PM - 5:30 PM","Celeste Alfes,Jane Marek",NA
"5160","601","Special Problems","PATH","18","M 5:30 PM - 7:00 PM","Celeste Alfes,Jane Marek",NA
"5161","601","Special Problems","PATH","18","W 2:30 PM - 4:00 PM","Celeste Alfes,Jane Marek",NA
"5162","601","Special Problems","PATH","18","W 4:00 PM - 5:30 PM","Celeste Alfes,Jane Marek",NA
"5163","601","Special Problems","PATH","18","W 5:30 PM - 7:00 PM","Celeste Alfes,Jane Marek",NA
"5164","601","Special Problems","PATH","18","F 1:30 PM - 3:00 PM","Celeste Alfes,Jane Marek",NA
"5165","601","Special Problems","PATH","18","M 8:25 AM - 10:15 AM","Evanne Juratovac",NA
"5166","601","Special Problems","PATH","18","W 8:25 AM - 10:15 AM","Evanne Juratovac",NA
"5167","601","Special Problems","PATH","18","W 10:30 AM - 12:20 PM","Evanne Juratovac",NA
"5168","601","Special Problems","PATH","18","F 8:30 AM - 11:30 AM","Shannon Wong",NA
"5169","601","Special Problems","PATH","18","W 2:00 PM - 6:00 PM","Beverly Capper",NA
"5170","601","Special Problems","PATH","18","Sa 8:00 AM - 10:00 AM","Beverly Capper",NA
"5171","601","Special Problems","PATH","18","Th 2:00 PM - 6:00 PM","Beverly Capper",NA
"5172","601","Special Problems","PATH","18","Sa 8:00 AM - 10:00 AM","Beverly Capper",NA
"5173","601","Special Problems","PATH","18","Sa 10:30 AM - 4:30 PM","Beverly Capper",NA
"5174","601","Special Problems","PATH","18","F 8:30 AM - 11:30 AM","Shannon Wong",NA
"5175","601","Special Problems","PATH","18","Th 8:00 AM - 9:40 AM","Connie Kelling",NA
"5176","601","Special Problems","PATH","18","M 7:00 AM - 3:00 PM","Connie Kelling",NA
"5177","601","Special Problems","PATH","18","M 2:00 PM - 10:00 PM","Connie Kelling",NA
"5178","601","Special Problems","PATH","18","W 7:00 AM - 3:00 PM","Connie Kelling",NA
"5179","601","Special Problems","PATH","18","W 2:00 PM - 10:00 PM","Connie Kelling",NA
"5180","601","Special Problems","PATH","18","Th 10:00 AM - 11:30 AM","Celeste Alfes,Kathleen Juniper",NA
"5181","601","Special Problems","PATH","18","Th 1:15 PM - 2:45 PM","Celeste Alfes,Kathleen Juniper",NA
"5182","601","Special Problems","PATH","18","Th 2:45 PM - 4:15 PM","Celeste Alfes,Kathleen Juniper",NA
"5183","601","Special Problems","PATH","18","Tu 8:00 AM - 9:40 AM","Laurine Gajkowski",NA
"5184","601","Special Problems","PATH","18","M 7:00 AM - 3:00 PM","Laurine Gajkowski",NA
"5185","650","Independent Study","PATH","9","W 7:00 AM - 3:00 PM","Laurine Gajkowski",NA
"5186","651","Thesis M.S.","PATH","18","W 2:00 PM - 10:00 PM","Laurine Gajkowski",NA
"5187","651","Thesis M.S.","PATH","18","Tu 10:00 AM - 11:30 AM","Celeste Alfes,Jessica Hoskin",NA
"5188","651","Thesis M.S.","PATH","18","Tu 1:15 PM - 2:45 PM","Celeste Alfes,Jessica Hoskin",NA
"5189","651","Thesis M.S.","PATH","18","Tu 2:45 PM - 4:15 PM","Celeste Alfes,Jessica Hoskin",NA
"5190","651","Thesis M.S.","PATH","18","TuTh 10:00 AM - 12:25 PM","Julie Hopkins",NA
"5191","651","Thesis M.S.","PATH","18","TuTh 10:00 AM - 12:25 PM","Julie Hopkins",NA
"5192","651","Thesis M.S.","PATH","18","MW 7:00 AM - 3:00 PM","Julie Hopkins",NA
"5193","651","Thesis M.S.","PATH","18","MW 7:00 AM - 3:00 PM","Julie Hopkins",NA
"5194","651","Thesis M.S.","PATH","18","Tu 10:00 AM - 12:25 PM","Rebecca Patton",NA
"5195","651","Thesis M.S.","PATH","18","Tu 10:00 AM - 12:25 PM","Rebecca Patton",NA
"5196","651","Thesis M.S.","PATH","18","Tu 10:00 AM - 12:25 PM","Rebecca Patton",NA
"5197","651","Thesis M.S.","PATH","18","MW 7:00 AM - 3:00 PM","Rebecca Patton",NA
"5198","651","Thesis M.S.","PATH","18","MW 7:00 AM - 3:00 PM","Rebecca Patton",NA
"5199","651","Thesis M.S.","PATH","18","Th 8:00 AM - 10:00 AM","Cynthia Danko","1.0"
"5200","651","Thesis M.S.","PATH","18","Th 10:00 AM - 12:00 PM","Cynthia Danko","1.0"
"5201","651","Thesis M.S.","PATH","18","Th 8:00 AM - 10:00 AM","Cynthia Danko","1.0"
"5202","651","Thesis M.S.","PATH","18","Th 10:00 AM - 12:00 PM","Cynthia Danko","1.0"
"5203","651","Thesis M.S.","PATH","18","Th 1:15 PM - 3:15 PM","Cynthia Danko","1.0"
"5204","651","Thesis M.S.","PATH","18","Th 1:15 PM - 3:15 PM","Cynthia Danko","1.0"
"5205","701","Dissertation Ph.D.","PATH","9","M 8:30 AM - 3:30 PM","Catherine Koppelman",NA
"5206","701","Dissertation Ph.D.","PATH","9","Tu 8:30 AM - 3:30 PM","Catherine Koppelman",NA
"5207","701","Dissertation Ph.D.","PATH","9","W 2:00 PM - 5:00 PM","Catherine Koppelman",NA
"5208","701","Dissertation Ph.D.","PATH","9","F 8:30 AM - 3:30 PM","Catherine Koppelman",NA
"5209","701","Dissertation Ph.D.","PATH","9","Tu 8:30 AM - 2:30 PM","Catherine Koppelman",NA
"5210","701","Dissertation Ph.D.","PATH","9","F 8:30 AM - 2:30 PM","Catherine Koppelman",NA
"5211","701","Dissertation Ph.D.","PATH","9","W 2:00 PM - 3:30 PM","Catherine Koppelman",NA
"5212","701","Dissertation Ph.D.","PATH","9","W 2:00 PM - 3:30 PM","Catherine Koppelman",NA
"5213","701","Dissertation Ph.D.","PATH","9","W 2:00 PM - 5:00 PM","Catherine Koppelman",NA
"5214","701","Dissertation Ph.D.","PATH","9","W 11:40 AM - 1:20 PM","Esther Bernhofer",NA
"5215","701","Dissertation Ph.D.","PATH","9","W 8:30 AM - 11:10 AM","Mary Dehaan","5.0"
"5216","701","Dissertation Ph.D.","PATH","9","TBA ","Mary Dehaan","5.0"
"5217","701","Dissertation Ph.D.","PATH","9","W 8:30 AM - 11:10 AM","Kelly McConnell",NA
"5218","701","Dissertation Ph.D.","PATH","9","TBA ","Kelly McConnell",NA
"5219","701","Dissertation Ph.D.","PATH","9","W 8:30 AM - 11:10 AM","Beverly Capper",NA
"5220","701","Dissertation Ph.D.","PATH","9","TBA ","Beverly Capper",NA
"5221","701","Dissertation Ph.D.","PATH","9","F 8:30 AM - 11:30 AM","Shannon Wong",NA
"5222","701","Dissertation Ph.D.","PATH","9","FSa 8:30 AM - 4:30 PM","Beverly Capper",NA
"5223","701","Dissertation Ph.D.","PATH","9","MTuWThF 8:30 AM - 4:30 PM","Rita Sfiligoj","2.7"
"5224","701","Dissertation Ph.D.","PATH","9","MTuWThF 8:30 AM - 4:30 PM","Cheryl Killion",NA
"5225","701","Dissertation Ph.D.","PATH","9","TBA ","Esther Bernhofer",NA
"5226","701","Dissertation Ph.D.","PATH","9","TBA ","Cheryl Killion",NA
"5227","701","Dissertation Ph.D.","PATH","9","TBA ","Kelly McConnell",NA
"5228","701","Dissertation Ph.D.","PATH","9","TBA ","Janna Kinney",NA
"5229","701","Dissertation Ph.D.","PATH","9","TBA ","Sonya Moore",NA
"5230","701","Dissertation Ph.D.","PATH","9","TBA ","Grant O'Connell",NA
"5231","701","Dissertation Ph.D.","PATH","9","TBA ","Staff",NA
"5232","701","Dissertation Ph.D.","PATH","9","Th 1:00 PM - 6:00 PM","David Kaniecki",NA
"5233","701","Dissertation Ph.D.","PATH","9","Th 1:00 PM - 6:00 PM","David Kaniecki",NA
"5234","701","Dissertation Ph.D.","PATH","9","F 1:00 PM - 6:00 PM","David Kaniecki",NA
"5235","701","Dissertation Ph.D.","PATH","9","F 1:00 PM - 6:00 PM","David Kaniecki",NA
"5236","701","Dissertation Ph.D.","PATH","9","F 10:00 AM - 3:00 PM","David Kaniecki",NA
"5237","701","Dissertation Ph.D.","PATH","9","TBA ","Chris Winkelman,David Kaniecki",NA
"5238","701","Dissertation Ph.D.","PATH","9","MTuWTh 9:00 AM - 5:00 PM","Valerie A Boebel Toly",NA
"5239","701","Dissertation Ph.D.","PATH","9","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
"5240","701","Dissertation Ph.D.","PATH","9","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
"5241","701","Dissertation Ph.D.","PATH","9","Tu 1:00 PM - 2:30 PM","Elizabeth Damato",NA
